distance_km,weight_kg,price,payment_method,order_hour,is_fraud,data_source
324.51,64.39,1115,Prepaid,7,0,synthetic
323.52,39.7,818,COD,9,0,synthetic
729.41,9.91,825,COD,8,0,synthetic
10.93,23.6,343,Wallet,0,0,real_openml_creditcard_42397
722.66,11.66,840,Prepaid,15,0,synthetic
60.78,12.89,259,COD,23,0,synthetic
106.75,6.14,220,Prepaid,20,1,synthetic
467.52,45.78,1020,Prepaid,20,1,synthetic
247.8,28.98,621,COD,14,0,synthetic
3.51,11.65,193,Prepaid,18,0,real_openml_creditcard_42397
201.85,117.98,1647,Wallet,11,0,synthetic
228.45,84.6,1271,Wallet,8,0,synthetic
167.5,3.1,238,COD,12,0,real_openml_creditcard_42397
629.67,109.12,1926,Prepaid,4,0,synthetic
653.62,54.12,1288,COD,19,0,synthetic
5.25,48.25,634,Wallet,2,0,synthetic
111.69,3.79,196,Prepaid,11,0,real_openml_creditcard_42397
89.13,4.31,182,Prepaid,11,0,real_openml_creditcard_42397
210.09,24.59,534,Wallet,11,0,synthetic
389.86,91.54,1499,COD,18,0,synthetic
75.83,6.9,201,Prepaid,19,0,real_openml_creditcard_42397
431.62,97.75,1611,Prepaid,17,0,synthetic
98.41,9.95,258,Wallet,17,0,real_openml_creditcard_42397
266.13,34.1,699,COD,20,0,synthetic
67.38,69.72,947,Prepaid,2,0,synthetic
668.1,116.07,2044,COD,4,0,synthetic
198.58,111.17,1563,Wallet,9,1,synthetic
603.58,23.73,878,Wallet,6,0,synthetic
132.9,3.12,207,COD,13,0,real_openml_creditcard_42397
5.86,10.56,182,COD,9,0,real_openml_creditcard_42397
695.32,88.66,1740,COD,1,1,synthetic
73.37,8.66,220,COD,8,0,real_openml_creditcard_42397
227.95,1.32,271,Wallet,0,0,real_openml_creditcard_42397
248.69,55.91,945,Wallet,4,0,synthetic
91.33,4.9,191,COD,9,0,real_openml_creditcard_42397
665.23,71.53,1507,COD,4,0,synthetic
71.55,30.22,477,COD,19,0,real_openml_creditcard_42397
265.01,118.68,1713,Wallet,4,0,synthetic
100.86,73.57,1024,Wallet,9,0,synthetic
525.27,112.35,1871,COD,23,0,synthetic
27.17,21.63,334,Prepaid,23,0,real_openml_creditcard_42397
165.27,40.27,682,Wallet,17,0,synthetic
775.33,93.66,1872,COD,5,0,synthetic
287.54,116.54,1707,Wallet,0,0,synthetic
583.59,13.56,738,Wallet,10,0,real_openml_creditcard_42397
179.4,0.8,221,Prepaid,20,0,real_openml_creditcard_42397
166.04,1.13,213,COD,9,0,real_openml_creditcard_42397
792.02,25.76,1072,Prepaid,13,0,synthetic
868.91,8.33,932,Wallet,20,0,real_openml_creditcard_42397
179.85,7.26,299,Wallet,14,0,real_openml_creditcard_42397
81.58,15.88,314,Wallet,23,0,real_openml_creditcard_42397
248.25,1.26,288,Prepaid,3,0,synthetic
577.16,108.84,1875,COD,7,0,synthetic
466.12,66.41,1266,COD,23,0,synthetic
108.02,2.9,182,Prepaid,22,0,real_openml_creditcard_42397
79.29,5.97,193,Wallet,19,0,real_openml_creditcard_42397
174.34,32.0,591,COD,2,0,synthetic
41.65,23.01,364,Wallet,9,0,synthetic
116.85,95.98,1307,Prepaid,13,0,synthetic
137.76,4.44,227,Prepaid,4,0,synthetic
106.07,5.13,207,COD,12,0,real_openml_creditcard_42397
708.65,31.61,1067,Prepaid,15,0,synthetic
86.28,23.28,407,COD,11,0,real_openml_creditcard_42397
46.7,40.39,577,Prepaid,2,0,synthetic
356.88,28.2,710,Wallet,11,0,synthetic
355.62,50.01,970,Prepaid,14,0,synthetic
25.67,15.82,263,Wallet,18,0,real_openml_creditcard_42397
193.46,4.91,283,Wallet,7,0,real_openml_creditcard_42397
584.11,80.95,1547,Prepaid,6,0,synthetic
3.41,26.16,367,COD,20,0,real_openml_creditcard_42397
514.79,62.43,1262,Prepaid,5,0,synthetic
103.28,6.67,223,Wallet,11,0,real_openml_creditcard_42397
497.74,26.47,816,COD,6,0,synthetic
34.57,42.2,588,Wallet,14,0,synthetic
66.91,5.98,182,Prepaid,8,0,real_openml_creditcard_42397
89.62,4.28,182,Prepaid,21,0,real_openml_creditcard_42397
236.09,15.63,450,Prepaid,22,0,real_openml_creditcard_42397
545.31,101.14,1754,Wallet,3,0,synthetic
74.68,17.32,325,Prepaid,20,0,real_openml_creditcard_42397
54.85,6.97,183,Wallet,23,0,real_openml_creditcard_42397
241.74,31.51,646,Wallet,19,0,synthetic
64.34,6.01,180,COD,2,0,real_openml_creditcard_42397
410.65,99.56,1614,Prepaid,8,0,synthetic
351.39,67.16,1172,Prepaid,7,0,synthetic
540.75,84.81,1554,COD,15,0,synthetic
618.59,9.27,718,Prepaid,21,0,real_openml_creditcard_42397
131.12,3.25,207,Prepaid,13,0,real_openml_creditcard_42397
295.67,85.38,1341,COD,18,0,synthetic
644.27,95.93,1781,COD,22,0,synthetic
96.55,3.68,181,Wallet,9,0,real_openml_creditcard_42397
429.77,46.58,996,Wallet,19,0,synthetic
283.98,58.27,1005,COD,2,0,synthetic
13.26,10.17,184,Prepaid,18,0,real_openml_creditcard_42397
415.7,32.03,808,Prepaid,16,0,synthetic
381.64,43.99,921,COD,19,0,synthetic
203.56,63.79,999,Wallet,16,0,synthetic
116.67,13.0,311,Prepaid,8,0,real_openml_creditcard_42397
210.92,97.22,1406,Prepaid,10,0,synthetic
467.55,70.42,1316,COD,21,1,synthetic
62.16,21.42,363,COD,14,0,real_openml_creditcard_42397
249.48,7.71,367,Prepaid,16,0,real_openml_creditcard_42397
288.93,105.39,1575,Wallet,17,0,synthetic
675.34,35.21,1080,Prepaid,12,0,synthetic
70.0,5.75,182,COD,0,0,real_openml_creditcard_42397
303.1,108.69,1627,Prepaid,8,0,synthetic
146.12,27.11,507,Wallet,5,0,synthetic
72.68,6.47,193,Wallet,2,0,real_openml_creditcard_42397
67.36,8.95,218,Prepaid,4,0,real_openml_creditcard_42397
578.12,12.81,724,Prepaid,19,0,real_openml_creditcard_42397
30.61,8.79,183,Wallet,23,0,real_openml_creditcard_42397
164.53,2.83,232,COD,15,0,real_openml_creditcard_42397
50.64,8.95,203,COD,2,0,real_openml_creditcard_42397
680.31,113.31,2022,Prepaid,16,0,real_openml_creditcard_42397
302.83,88.15,1380,COD,5,0,synthetic
740.88,50.9,1328,Prepaid,4,0,synthetic
545.18,33.88,947,Prepaid,6,0,synthetic
423.29,1.92,454,Wallet,12,0,real_openml_creditcard_42397
135.42,0.93,183,Wallet,23,0,real_openml_creditcard_42397
42.56,7.72,181,Wallet,11,0,real_openml_creditcard_42397
83.26,7.65,217,Prepaid,7,0,synthetic
85.15,4.61,182,COD,15,0,real_openml_creditcard_42397
130.92,3.26,207,Prepaid,18,0,real_openml_creditcard_42397
239.2,8.8,371,Wallet,16,0,synthetic
688.41,25.12,971,COD,6,0,synthetic
31.53,40.93,569,Wallet,19,0,synthetic
30.1,9.74,194,Prepaid,10,0,real_openml_creditcard_42397
153.55,25.32,492,Prepaid,10,0,real_openml_creditcard_42397
507.19,117.74,1919,Wallet,1,1,synthetic
761.88,74.01,1624,Prepaid,8,1,synthetic
567.82,86.85,1603,COD,14,0,synthetic
9.09,10.15,180,Wallet,11,0,real_openml_creditcard_42397
83.82,24.71,422,Prepaid,23,0,synthetic
353.55,41.4,865,Prepaid,11,0,real_openml_creditcard_42397
626.05,100.22,1816,COD,0,0,synthetic
145.85,67.58,992,Wallet,13,0,synthetic
688.28,34.92,1089,Prepaid,6,0,synthetic
62.05,40.73,595,Wallet,10,0,synthetic
540.96,65.05,1317,Wallet,13,0,synthetic
48.49,83.97,1101,Wallet,10,0,synthetic
216.29,109.92,1564,COD,0,0,synthetic
376.57,22.21,655,COD,22,0,synthetic
142.1,1.09,191,COD,16,0,real_openml_creditcard_42397
469.42,50.9,1083,COD,9,0,synthetic
134.51,68.57,994,Prepaid,10,0,synthetic
23.35,10.75,200,Prepaid,8,0,real_openml_creditcard_42397
365.04,40.67,867,COD,2,0,synthetic
152.06,4.26,238,COD,18,0,real_openml_creditcard_42397
366.78,75.06,1281,Wallet,0,0,synthetic
84.18,4.69,182,Wallet,3,0,real_openml_creditcard_42397
124.76,2.64,194,Prepaid,20,0,real_openml_creditcard_42397
76.99,81.29,1095,Wallet,16,0,synthetic
398.66,73.01,1285,Prepaid,21,0,synthetic
101.4,13.81,307,Prepaid,20,0,real_openml_creditcard_42397
90.05,100.48,1337,COD,0,0,synthetic
105.75,45.9,696,Wallet,6,0,synthetic
480.66,10.64,610,Prepaid,12,0,synthetic
22.41,112.24,1417,Prepaid,11,0,synthetic
32.3,10.66,207,Wallet,19,0,real_openml_creditcard_42397
94.13,3.94,182,COD,14,0,real_openml_creditcard_42397
560.98,97.33,1723,Prepaid,9,0,synthetic
10.15,10.07,180,Wallet,2,0,real_openml_creditcard_42397
64.94,7.3,196,Prepaid,12,0,real_openml_creditcard_42397
323.47,65.56,1128,COD,3,0,synthetic
63.27,7.59,198,Wallet,10,0,real_openml_creditcard_42397
592.46,25.54,890,COD,4,0,synthetic
584.28,19.43,809,COD,12,0,real_openml_creditcard_42397
398.61,59.49,1123,COD,12,0,synthetic
953.38,39.91,1387,Prepaid,14,0,real_openml_creditcard_42397
2.55,14.06,221,Wallet,13,0,real_openml_creditcard_42397
16.78,16.82,267,Prepaid,19,0,real_openml_creditcard_42397
68.97,9.24,223,Wallet,12,0,real_openml_creditcard_42397
133.37,2.41,199,COD,9,0,real_openml_creditcard_42397
544.23,92.9,1655,Wallet,5,0,synthetic
253.33,83.14,1276,COD,4,0,synthetic
689.98,37.89,1126,COD,3,0,synthetic
549.54,19.24,775,Prepaid,16,0,synthetic
218.76,39.09,716,Wallet,13,0,real_openml_creditcard_42397
46.95,7.56,183,Wallet,0,0,real_openml_creditcard_42397
120.02,5.92,229,Wallet,19,0,real_openml_creditcard_42397
50.35,61.87,838,Prepaid,7,0,synthetic
3.6,13.56,216,Wallet,22,0,real_openml_creditcard_42397
615.84,99.79,1802,Wallet,12,0,synthetic
75.52,10.75,247,Prepaid,8,0,real_openml_creditcard_42397
115.83,2.56,185,Wallet,16,0,real_openml_creditcard_42397
64.81,86.35,1145,Wallet,16,0,synthetic
701.13,16.07,874,Wallet,20,0,synthetic
189.45,7.02,305,Wallet,4,0,synthetic
8.92,16.91,261,Prepaid,13,0,real_openml_creditcard_42397
774.42,33.38,1148,Prepaid,17,0,synthetic
530.25,13.56,690,Prepaid,21,0,real_openml_creditcard_42397
695.37,69.38,1508,Prepaid,5,0,synthetic
162.17,35.94,627,Prepaid,7,0,synthetic
366.2,70.39,1224,COD,11,0,synthetic
32.32,9.91,198,COD,13,0,real_openml_creditcard_42397
199.0,24.16,519,COD,17,0,real_openml_creditcard_42397
256.41,56.78,962,COD,17,0,synthetic
419.94,19.92,667,COD,8,0,synthetic
700.9,116.42,2078,Wallet,18,0,synthetic
104.13,3.69,188,COD,10,0,real_openml_creditcard_42397
265.61,100.28,1492,Wallet,1,0,synthetic
743.74,88.61,1783,Wallet,17,0,synthetic
22.45,12.07,215,Wallet,13,0,real_openml_creditcard_42397
115.95,3.89,201,Wallet,19,0,real_openml_creditcard_42397
73.64,9.64,232,Prepaid,23,0,real_openml_creditcard_42397
12.89,11.37,198,COD,21,0,real_openml_creditcard_42397
78.36,5.04,181,COD,20,0,real_openml_creditcard_42397
799.95,17.67,982,Wallet,8,0,synthetic
53.18,7.01,182,COD,22,0,real_openml_creditcard_42397
100.01,90.08,1221,Prepaid,23,0,synthetic
157.24,3.79,237,Prepaid,13,0,real_openml_creditcard_42397
326.36,3.86,390,Wallet,11,0,real_openml_creditcard_42397
10.36,10.64,187,Wallet,11,0,real_openml_creditcard_42397
7.93,19.07,286,COD,18,0,real_openml_creditcard_42397
338.66,1.27,370,Wallet,13,0,real_openml_creditcard_42397
147.47,3.02,219,COD,9,0,real_openml_creditcard_42397
380.51,67.88,1207,Prepaid,3,0,synthetic
100.73,3.61,184,Prepaid,22,0,real_openml_creditcard_42397
67.03,26.47,428,Prepaid,13,0,real_openml_creditcard_42397
675.02,108.85,1964,COD,23,0,synthetic
644.83,63.99,1398,Prepaid,9,0,synthetic
90.09,12.91,286,Prepaid,1,0,real_openml_creditcard_42397
572.23,97.84,1739,COD,22,0,synthetic
77.86,23.03,396,COD,12,0,synthetic
162.11,24.18,486,Wallet,9,0,real_openml_creditcard_42397
204.82,59.3,946,COD,22,0,real_openml_creditcard_42397
567.53,6.13,634,Wallet,10,0,synthetic
20.51,18.77,294,Wallet,23,0,synthetic
34.65,8.65,185,COD,7,0,real_openml_creditcard_42397
266.49,0.68,298,Prepaid,10,0,real_openml_creditcard_42397
108.66,48.03,724,Prepaid,21,0,synthetic
674.23,90.32,1741,Wallet,4,0,synthetic
767.87,115.31,2125,Wallet,14,0,synthetic
684.41,44.43,1199,Prepaid,0,0,synthetic
79.03,4.91,180,COD,19,0,real_openml_creditcard_42397
183.56,17.48,425,Wallet,9,0,real_openml_creditcard_42397
815.55,54.83,1442,COD,22,0,real_openml_creditcard_42397
521.68,104.63,1775,Prepaid,21,0,synthetic
170.7,109.6,1519,Prepaid,7,0,synthetic
62.9,13.7,271,COD,23,0,real_openml_creditcard_42397
89.64,17.15,336,Prepaid,16,0,synthetic
403.9,26.25,729,COD,18,0,synthetic
132.86,2.2,196,Wallet,15,0,real_openml_creditcard_42397
687.98,50.58,1276,Wallet,18,0,synthetic
77.46,71.61,979,Wallet,18,0,synthetic
363.02,57.56,1067,COD,16,0,synthetic
11.12,85.73,1089,Prepaid,12,0,synthetic
147.13,2.63,214,COD,10,0,real_openml_creditcard_42397
708.59,90.92,1779,Wallet,16,0,synthetic
151.78,108.23,1485,Wallet,4,0,synthetic
50.2,7.23,182,COD,20,0,real_openml_creditcard_42397
96.75,5.08,198,Wallet,17,0,real_openml_creditcard_42397
458.22,55.19,1125,Wallet,3,0,synthetic
295.37,7.93,411,COD,8,0,synthetic
157.87,28.14,530,Prepaid,13,0,synthetic
84.01,5.2,188,Prepaid,2,0,real_openml_creditcard_42397
42.27,10.75,217,Wallet,11,0,real_openml_creditcard_42397
726.06,35.72,1132,Prepaid,7,0,synthetic
490.16,4.7,548,COD,7,0,synthetic
404.9,2.56,445,COD,9,0,synthetic
477.87,101.48,1698,Wallet,18,0,synthetic
246.46,48.03,848,Wallet,2,0,synthetic
527.32,112.79,1878,Wallet,21,1,synthetic
113.91,6.79,234,Wallet,9,0,real_openml_creditcard_42397
365.82,100.22,1582,Prepaid,6,0,synthetic
30.56,10.04,198,COD,21,0,real_openml_creditcard_42397
638.22,104.43,1878,Wallet,12,0,synthetic
128.18,5.72,234,Wallet,12,0,real_openml_creditcard_42397
263.5,35.99,719,Wallet,18,0,real_openml_creditcard_42397
92.35,7.57,224,Wallet,21,0,real_openml_creditcard_42397
583.75,84.64,1591,Prepaid,2,0,synthetic
124.66,3.73,207,Wallet,20,0,real_openml_creditcard_42397
42.27,8.58,191,Prepaid,14,0,real_openml_creditcard_42397
185.06,111.48,1554,Wallet,1,0,synthetic
769.21,37.72,1195,Wallet,11,1,synthetic
74.57,5.41,182,Prepaid,12,0,real_openml_creditcard_42397
740.2,56.46,1394,Prepaid,12,0,synthetic
120.59,4.62,214,Prepaid,22,0,real_openml_creditcard_42397
36.13,27.01,407,Prepaid,7,0,synthetic
110.91,5.6,217,Wallet,14,0,real_openml_creditcard_42397
798.85,69.35,1601,COD,1,0,synthetic
250.91,30.91,647,Prepaid,2,0,synthetic
539.64,85.28,1559,Wallet,10,0,synthetic
181.42,2.23,240,Wallet,23,0,real_openml_creditcard_42397
626.03,4.32,665,Prepaid,23,0,synthetic
80.11,7.66,214,Wallet,21,0,real_openml_creditcard_42397
649.58,67.78,1448,Prepaid,12,0,synthetic
148.48,4.03,232,Wallet,21,0,real_openml_creditcard_42397
55.75,8.99,208,Prepaid,10,0,real_openml_creditcard_42397
125.43,2.34,191,Wallet,14,0,real_openml_creditcard_42397
566.99,108.06,1857,Wallet,13,0,synthetic
95.18,4.69,192,COD,9,0,real_openml_creditcard_42397
274.49,114.82,1675,Prepaid,11,0,synthetic
108.79,8.67,252,Prepaid,8,0,real_openml_creditcard_42397
230.84,67.72,1070,COD,21,0,synthetic
708.09,92.85,1802,Prepaid,18,0,synthetic
687.88,11.87,812,Prepaid,22,0,synthetic
441.57,24.99,747,COD,3,0,synthetic
778.46,75.02,1651,Wallet,1,1,synthetic
226.04,4.3,305,Prepaid,14,0,real_openml_creditcard_42397
400.64,118.51,1833,Wallet,13,0,synthetic
48.81,105.85,1364,Wallet,8,1,synthetic
125.66,31.4,540,Wallet,4,0,synthetic
746.28,98.87,1908,Prepaid,5,0,synthetic
555.92,54.09,1199,COD,6,0,synthetic
337.67,85.65,1382,COD,3,0,synthetic
367.19,38.9,847,COD,17,0,synthetic
6000.0,19.27,5681,COD,9,0,real_openml_creditcard_42397
57.83,109.45,1415,Wallet,12,0,synthetic
758.79,13.5,895,COD,4,0,synthetic
410.83,76.35,1336,Prepaid,23,0,synthetic
308.99,92.53,1438,Prepaid,13,0,synthetic
102.3,5.41,207,Wallet,21,0,real_openml_creditcard_42397
605.91,9.68,712,Wallet,19,0,synthetic
80.64,12.03,267,COD,10,0,real_openml_creditcard_42397
40.61,8.12,184,COD,11,0,real_openml_creditcard_42397
8.61,63.15,816,Wallet,22,0,synthetic
33.5,8.4,181,COD,15,0,real_openml_creditcard_42397
107.07,23.52,429,Wallet,10,0,synthetic
105.48,6.42,222,Prepaid,12,0,real_openml_creditcard_42397
139.22,90.71,1264,COD,19,0,synthetic
382.21,104.85,1652,Wallet,14,0,synthetic
482.88,49.8,1082,Prepaid,2,0,synthetic
497.19,65.93,1289,Wallet,16,0,synthetic
663.24,74.87,1545,Wallet,22,0,synthetic
298.38,9.01,427,Wallet,20,0,synthetic
420.4,34.83,846,Prepaid,2,0,synthetic
538.04,60.63,1262,COD,19,0,synthetic
772.31,19.31,977,COD,12,0,synthetic
26.32,84.32,1086,COD,4,0,synthetic
67.8,33.25,510,Wallet,10,0,synthetic
985.36,12.51,1087,COD,19,0,real_openml_creditcard_42397
122.93,2.61,192,Prepaid,22,0,real_openml_creditcard_42397
1.86,11.03,184,Wallet,16,0,real_openml_creditcard_42397
145.16,10.11,302,COD,13,0,real_openml_creditcard_42397
679.6,11.65,801,COD,15,0,synthetic
191.14,7.83,316,Prepaid,2,0,real_openml_creditcard_42397
285.61,19.52,541,COD,4,0,synthetic
67.87,23.91,398,Prepaid,17,0,real_openml_creditcard_42397
165.25,66.69,999,Prepaid,20,0,real_openml_creditcard_42397
612.04,101.39,1818,Wallet,11,0,synthetic
124.08,4.19,212,Wallet,21,0,real_openml_creditcard_42397
201.57,74.97,1131,COD,13,0,synthetic
135.38,26.65,492,Prepaid,17,0,synthetic
118.66,3.68,201,COD,10,0,real_openml_creditcard_42397
10.96,15.18,242,COD,15,0,real_openml_creditcard_42397
738.34,64.57,1489,COD,19,0,synthetic
477.85,4.74,537,Wallet,17,0,real_openml_creditcard_42397
18.06,10.15,188,Wallet,16,0,real_openml_creditcard_42397
68.01,6.07,184,COD,6,0,real_openml_creditcard_42397
520.52,78.72,1463,Prepaid,11,0,synthetic
202.8,3.04,269,Wallet,9,0,real_openml_creditcard_42397
901.77,19.37,1094,COD,10,0,real_openml_creditcard_42397
323.56,97.49,1511,Wallet,4,0,synthetic
341.24,18.16,575,Wallet,11,0,real_openml_creditcard_42397
797.23,117.28,2175,Prepaid,0,0,synthetic
723.37,92.37,1809,Wallet,0,0,synthetic
405.14,46.4,971,Wallet,12,0,synthetic
26.56,10.34,198,COD,15,0,real_openml_creditcard_42397
754.75,28.28,1069,Wallet,13,1,synthetic
140.54,6.88,259,Prepaid,10,0,synthetic
505.14,41.32,1000,Prepaid,14,0,synthetic
143.17,1.6,198,COD,20,0,real_openml_creditcard_42397
25.93,13.14,231,Prepaid,18,0,real_openml_creditcard_42397
39.67,8.77,191,Wallet,12,0,real_openml_creditcard_42397
112.69,53.21,790,Prepaid,16,0,synthetic
123.37,104.83,1419,COD,18,0,synthetic
70.78,5.69,182,COD,15,0,real_openml_creditcard_42397
265.08,1.64,308,Prepaid,23,0,synthetic
409.98,7.48,509,Prepaid,10,1,synthetic
174.58,13.24,366,Wallet,21,0,real_openml_creditcard_42397
14.44,10.08,184,Prepaid,23,0,real_openml_creditcard_42397
86.43,16.8,329,Prepaid,8,0,synthetic
1.0,28.54,393,COD,16,0,real_openml_creditcard_42397
672.5,79.39,1608,Wallet,22,0,synthetic
172.24,14.58,380,COD,12,0,real_openml_creditcard_42397
26.12,90.94,1165,Wallet,19,0,synthetic
691.87,61.28,1408,Prepaid,7,1,synthetic
356.53,32.86,765,Wallet,12,0,synthetic
21.93,29.5,424,Prepaid,10,0,synthetic
477.58,5.26,543,Prepaid,14,0,real_openml_creditcard_42397
178.99,11.33,347,Wallet,9,0,real_openml_creditcard_42397
38.17,8.14,182,Prepaid,0,0,real_openml_creditcard_42397
485.74,38.7,952,Prepaid,12,0,synthetic
61.93,9.27,217,COD,11,0,real_openml_creditcard_42397
752.19,105.78,1996,COD,16,0,synthetic
120.04,2.08,183,COD,0,0,real_openml_creditcard_42397
64.66,7.48,198,Prepaid,11,0,real_openml_creditcard_42397
64.69,41.69,609,COD,13,0,synthetic
690.37,45.09,1212,COD,9,0,synthetic
48.39,9.45,207,COD,18,0,real_openml_creditcard_42397
277.46,22.11,565,Wallet,7,0,real_openml_creditcard_42397
113.15,6.76,233,COD,21,0,real_openml_creditcard_42397
534.47,110.77,1860,Wallet,12,0,synthetic
415.57,20.52,670,Wallet,18,0,synthetic
52.51,13.81,263,Prepaid,10,0,real_openml_creditcard_42397
596.9,10.84,717,COD,17,0,synthetic
669.92,12.88,807,COD,13,0,synthetic
738.5,89.07,1783,Wallet,14,1,synthetic
103.99,31.89,526,Prepaid,0,0,synthetic
333.9,2.37,379,Prepaid,19,0,real_openml_creditcard_42397
78.94,77.99,1057,Wallet,0,0,synthetic
377.48,12.25,537,COD,3,0,synthetic
132.06,2.43,198,COD,18,0,real_openml_creditcard_42397
504.6,43.74,1029,COD,23,0,synthetic
51.85,9.03,205,Wallet,7,0,real_openml_creditcard_42397
273.82,118.5,1718,Prepaid,7,0,synthetic
201.33,110.66,1559,Wallet,22,0,synthetic
65.09,9.62,224,Prepaid,3,0,real_openml_creditcard_42397
521.13,2.52,549,Prepaid,3,0,synthetic
70.75,8.28,213,Prepaid,20,0,real_openml_creditcard_42397
88.94,3.73,175,COD,3,0,synthetic
280.98,8.93,410,Prepaid,14,0,real_openml_creditcard_42397
64.24,101.24,1323,Wallet,14,0,synthetic
286.02,38.8,773,COD,21,0,synthetic
217.4,2.86,280,COD,9,0,real_openml_creditcard_42397
77.43,6.86,202,Wallet,22,0,real_openml_creditcard_42397
52.74,7.04,182,Prepaid,8,0,real_openml_creditcard_42397
396.99,108.47,1709,Wallet,9,0,synthetic
25.33,9.52,187,COD,21,0,real_openml_creditcard_42397
70.69,119.73,1550,Wallet,0,0,synthetic
74.31,5.93,188,Prepaid,11,0,real_openml_creditcard_42397
485.57,38.89,954,Wallet,16,0,synthetic
46.94,40.59,579,Wallet,13,0,synthetic
224.56,3.24,291,Prepaid,11,0,real_openml_creditcard_42397
672.1,36.78,1096,Wallet,19,0,synthetic
430.12,68.2,1255,COD,16,0,synthetic
115.44,5.01,214,Wallet,6,0,real_openml_creditcard_42397
31.45,9.97,198,Prepaid,14,0,real_openml_creditcard_42397
381.12,28.5,735,Wallet,10,0,real_openml_creditcard_42397
93.06,2.55,164,Prepaid,8,0,synthetic
304.65,109.14,1634,Prepaid,5,0,synthetic
82.17,6.25,199,Wallet,22,0,real_openml_creditcard_42397
598.33,16.23,783,Prepaid,23,0,synthetic
16.7,12.16,211,COD,19,0,real_openml_creditcard_42397
404.04,66.04,1206,COD,23,0,synthetic
136.83,2.82,207,Wallet,20,0,real_openml_creditcard_42397
60.68,7.45,194,Wallet,10,0,real_openml_creditcard_42397
136.79,1.07,186,Prepaid,1,0,real_openml_creditcard_42397
7.36,10.36,181,Wallet,12,0,real_openml_creditcard_42397
19.52,10.87,198,COD,12,0,real_openml_creditcard_42397
56.41,7.27,188,Prepaid,21,0,real_openml_creditcard_42397
170.43,7.22,290,Wallet,21,0,real_openml_creditcard_42397
158.56,4.25,244,COD,3,0,synthetic
90.86,4.6,187,Prepaid,11,0,real_openml_creditcard_42397
218.95,92.21,1354,Wallet,9,0,synthetic
770.13,78.22,1682,COD,5,0,synthetic
328.65,1.77,367,Wallet,8,0,real_openml_creditcard_42397
758.65,41.07,1226,Prepaid,16,0,synthetic
71.18,88.1,1171,Prepaid,6,0,synthetic
82.89,6.37,201,COD,8,0,real_openml_creditcard_42397
152.03,112.15,1533,Wallet,3,0,synthetic
554.37,11.57,688,COD,16,0,synthetic
398.09,57.77,1101,COD,3,0,synthetic
13.21,9.93,181,Wallet,17,0,real_openml_creditcard_42397
270.25,79.61,1249,Prepaid,7,0,synthetic
341.26,73.49,1239,COD,7,0,synthetic
164.39,1.17,212,Prepaid,19,0,real_openml_creditcard_42397
739.13,115.36,2100,Wallet,0,0,synthetic
83.17,113.94,1492,Prepaid,16,0,synthetic
59.99,15.42,289,Wallet,19,0,real_openml_creditcard_42397
141.99,67.02,982,COD,9,0,synthetic
55.28,7.19,186,Wallet,10,0,real_openml_creditcard_42397
74.4,6.42,194,Wallet,21,0,real_openml_creditcard_42397
64.9,9.05,217,COD,23,0,real_openml_creditcard_42397
382.98,84.73,1411,Prepaid,1,0,synthetic
78.1,15.14,302,Wallet,12,0,real_openml_creditcard_42397
160.7,80.75,1164,Prepaid,19,0,synthetic
186.55,35.34,642,Prepaid,17,0,real_openml_creditcard_42397
436.2,28.83,789,COD,7,0,synthetic
117.29,11.95,299,COD,5,0,real_openml_creditcard_42397
368.26,90.92,1473,COD,19,1,synthetic
284.43,78.01,1242,Prepaid,13,0,synthetic
3.08,26.1,366,Wallet,19,0,real_openml_creditcard_42397
798.02,81.19,1742,COD,13,0,synthetic
123.31,3.83,207,Wallet,12,0,real_openml_creditcard_42397
